id	label	n_chars	sha256_text
s0992	SATIRIK	200	971b794bef8945c2fa03bac2083ae795c870c0d5ee131586cd4eaeadbaff10de
s1735	SATIRIK	201	d6fd8382e95f511678fe44bde5dd93a029d70f13b1795fe514c7c88c0d425586
s1557	SATIRIK	197	9b4dbbc7da008283003731f4952e5c5332f29bd2183330148133600c4e6091e2
s0668	SATIRIK	193	c0cfaa621348045adca5cdd7ef46eeb78dbe590274fee2606e709e5947a402fe
a3486	GERCEK	195	e520fee0eed8097be46151044d694df07c4b588dd4bb5f76b5c3934613a68db8
a1822	GERCEK	193	60b37c4b1a7e583e518b7b9ea86e9641352243f0b7e3548b157fbdf0d7f58628
a4586	GERCEK	193	2e4592277698f635a3321c0585262a0755cac4ebf694fd2da1cb95b81fe8caf6
s0342	SATIRIK	201	a2411ecc656b8620c09c6b8976e2d2e676900e5e480fd86e704f8a7401ac0f40
a2853	GERCEK	199	69571615eabcd15cee1cb685f98b533dae76b616711be8f33a74ea17f6ae4b59
a4316	GERCEK	189	d37310e0afe085c9a0eddfd98104da06fdbe35db4e0c22bc014859672aacb415
a1332	GERCEK	196	94d285bee3310ccfb7f9cbd2460f27186dd83dc2552d740bdaf55039451b0f3f
s0183	SATIRIK	198	b3c3de3ff6f2dfa76afcee496bc3db20ea986d16595b1d3f98a8a191b016b491
s1956	SATIRIK	191	86d226febe01a3f39f03a3f2c6081f836c5b809d91dbb58a0a4533172f2d8779
a4141	GERCEK	196	9459b391db44f48a8c6b81d1d99549c8233b813b31b0b5554fe52f2df97938be
s0555	SATIRIK	196	2b7ea490aca1bb9613590e1ae21cec18b59a5017e717fcba95d4f9f113d12a91
s1365	SATIRIK	197	28b161d9dfad05126ede1baf964a7c98733567cc675e028e4893dcc58891d866
s1272	SATIRIK	195	989622dfcc535b126e0dda09b8af09da6333ba65bbb486c7a28939336a3af37f
a4469	GERCEK	199	ef630b8003880c36c54333e949e75c0cb5415648ff153731a0514fb63016caee
s0438	SATIRIK	198	596ac64a658ea52fc52179a285a9f3ca00e76e1854c073249e873460646dfd55
s1869	SATIRIK	201	a41098d9c0259429d3ec55c76bb90b4c2144229aa6ce9089fc79c272bb628f74
s1933	SATIRIK	198	d46f46d55f9803a10872ae20362a30dac41955ac1f028b8cfb1cacc7d2f0ddb7
a4349	GERCEK	194	b81e179246b0cbfaa8c6103c66df3b3a16a742c7b0a475ecffdb211f8baa20aa
a2859	GERCEK	197	75023abb46de7b65dd20d716aadc4ee05f0d30169de23ccd165a24587f658be5
s2103	SATIRIK	197	985c1296cdd106f171fd488f5e79831d6c8d5df94f9e616e585f64a155523ce1
s0119	SATIRIK	196	9ae11e2b9c9cb69a77a650c796547724ef3127ce1fa8ba3f0a7bfd5b40a43cc4
a0282	GERCEK	196	5ac75233fcfe9920b7251a4edaeb0f1f0bbee3a33482021aa5580c82e9eae600
a1328	GERCEK	201	35b0641f93ff1d1da815174d8e42d0e00a0cf5e82126d0b314bd7ea9e02d8dc9
a1587	GERCEK	200	496aba7e9c1460b3d5717c5b464f9429faa0cb9e7758209c6c6b737d8eb922c4
a2221	GERCEK	201	4b4eadff853010537ec96e593a4ba3715620bb57134414f12e15489a93b4eb5a
a2751	GERCEK	199	552dbb93ed1de290b668175ca6f5195882c080df20fa805abcb97f67d45ce839
s0162	SATIRIK	198	0b12b13a643f090518a9a38bda5406600a9bbaa794f9850388b2ba097e51f68a
s0417	SATIRIK	200	a8693730fe9278d1f3ca6fdd1af095958ec8ce1110d32f36f39d902f83c52bc0
s1629	SATIRIK	197	c75e4a1af03176a941098b1c52a85cbe88ac525f3c12d35403815d73dcb42ebd
s0632	SATIRIK	200	fe53b41ba306fa8fff58d939f04b28ea3698d7cfd9640df405037666ece0caf6
a2920	GERCEK	196	84537024aba0ffa6fa2f5448b90a60d0f16b5c1017e9617398172ed67db8d836
a3706	GERCEK	198	4cb58cb09d0fae637188f8bf14e3dcc2d50c62a8ed42e5136b91a4e0262616bb
s0867	SATIRIK	199	0cd432b9db0df1cfc125237e6128ef753601d6310081e5b9a0f0144a9c639672
s0169	SATIRIK	199	6d194a6e8707d71c08e8ef4ad7849961cb87eeea62271ebfb3e1d6c7f315c3c6
s0531	SATIRIK	201	367730c3422f9ff217c1216d5a823c3c7985ae630f9c342bc5dcc01d0cd3b422
s0605	SATIRIK	189	92a2fb7a9c7647a0135dbcfd969879f743eab011f67862acda38fbf567629466
s2075	SATIRIK	196	ae0903ebd8f465be1e42556a6685a34aed7ffa29b4ea9cd890d623ee6d5653c5
a4115	GERCEK	199	e3dc801505f29dbf6184c8a9f7617068d56e4a42a2fa48918341c250ee727f0d
a3324	GERCEK	197	cb5c7e269ca35f77c4520f0226d91ba0367bdc0cc829062efb58c3b56a932267
a0862	GERCEK	196	f35fcc93f638aedbe76ca54ad64e73bc08a196a86d52f4b2c24f8ebb77942bce
s0206	SATIRIK	200	d4aabd4488e660284b10b0955af3ef00ac7ff91ccdc7562d78e4e2d79d05f40e
s1241	SATIRIK	195	719a06a66316647c18f66d170e5d03e36ed9f76093c1a1fa9d5c1efe6f6fdf6a
a2570	GERCEK	192	0d648bd5d9328917b87cce14664517a633914bd8cc2c48b4c0c488020183d97f
s1614	SATIRIK	195	f2287fdbdd5357e687a1eef103602632fc7ffb71f985e7cb9ed6d3590a6e189a
s1105	SATIRIK	192	17a135ac5531ebc2a11475d832e8f8ed8802044dd47292b2fcdf176f1f446591
s0387	SATIRIK	197	6c9b6df4929da49002de1cd3c4275b850a6f1dcf502dd7c79280a1f67a98e51d
s2118	SATIRIK	197	ffe088ee682fb3810784785d2339a3dfcb65303681853734680172eec9031335
s1894	SATIRIK	192	119887b38ea1607511d4f6bb83c59482210676c15c703a3969fac6e278e8a560
a2100	GERCEK	192	5161c995d04e5353c92a5a6094619c03c92a3e17cd63bae20e25323a54c4971d
a1459	GERCEK	195	a6ace928ccfacc90d1a5e67986a277ef741080de4efe8df97fee61e77d9a0a74
a4679	GERCEK	196	9f0ec4fa1f558bcd74b30dab3ef23ac00a825391b22353f969becf1341df309f
a3040	GERCEK	192	a836b3e4b2c5afbaa15b8f2787904e45588b1f9b24f075e40dba93ae5c34b3c7
s0674	SATIRIK	201	15e4db52a105bdc989ad395a66b2bb3a7e0a22b2a1a977886d6263570eb80420
a3688	GERCEK	197	b9961543e16d399902e569af1eb64277748ba981ca2ece57a32d37fe9b1ac607
s0726	SATIRIK	201	37b07a4c1e33c98ab6bd75586cb2d95a6de2975f72f97747f7ff60e549ed32b7
a2461	GERCEK	201	c617200e412fc512c2bd5d207454069987fccf4052643211e714c76c27f04f7e
a1811	GERCEK	193	80112be293af2562494731804446843d67e7ecf456f3c3e4088896ac356dc466
s1208	SATIRIK	200	4783450d280d0be0d792bd9c8fca8816822ea495afd48c90dc8bb49f12f01012
s1393	SATIRIK	198	d381dcd67c84e287008a7f7d0ea97e387a0fcf7b68b91cf3eb6ef9573edad9d6
a1510	GERCEK	190	56c2d306904bbd2ad71d89e3339e22c1a5d8ad379caa939c78ad7ce9bd741f80
a2097	GERCEK	201	7cb7c160a05b104eba9b69235462ffacea108c55135735bc89960bb562820e56
a3604	GERCEK	200	1a83ce32e6a1e19079641824ab1120abc107d567c8f05f4c80597c19b8a8e89e
a2469	GERCEK	190	cd084b9f572bc77b5a9415201195efa6ce0c895be762d208b11303a5d7190698
s0225	SATIRIK	191	9fadfba14241d378e160d4459d42ff527d61a376ba608d5e2d8a6377553a1c80
a2177	GERCEK	198	2b35fc5bcda854493b7faa769dd716edd401dd7fa503fb3a49c426566823c3f0
s1295	SATIRIK	201	2d64efe8f12048a3f1fcb7da2d21557997f5eda43288ad638ab94ac2e42a2d05
s1006	SATIRIK	197	ca921abf093c1e5b71242a9b3a0d367c589074c298f25793ebed4122d5cc5a61
a2467	GERCEK	201	c5ebe3d6194e0a464cccc7cded297023bde8cd4d0e49f3570694027405051892
s1936	SATIRIK	200	2249aa7c8633ddbbc39fa3b3d52eaad832064911406f2afb1aa4e0a02f4ba12a
a1372	GERCEK	200	1d1f1de369bb70305d636293a1257637a210247a6219d91799f5985a9ee19c0c
a4323	GERCEK	201	505aa170e4f1806a7d339befd896d4003e9226fff00bc7ecd805a27cc7cb74c4
s0510	SATIRIK	201	64b873b254a6f6e371a06aa3b025f6acf9fe240bb1f11539718cc5b420a579ec
s0651	SATIRIK	198	a8d2db6fe82282a55ea4dddf635ab794461cc9a585836974565b461832f78d46
a2455	GERCEK	195	d2fb1cc92638108d97f1cdd1b31e961cc5f8811dbd20fb52339dbb7cd090cc46
a0979	GERCEK	192	cfe18d788d67204e7735aca8a42ae4eab9bae270923cd5e9978a580a5c84b29a
s0523	SATIRIK	197	457c728684b74b57e6fd9d4901f335402bab5864aad34ecbce8008a97de3cd5c
a0751	GERCEK	198	ac2c9120d92557625645029ab3ca6cdc668109a6e5b6908e6b874817d8b7e9bc
a0331	GERCEK	198	12b1e6466189f47a901f64719c55ad7243eee457ad644e193aaf2cfd00de3dda
s1493	SATIRIK	195	dbb0648367c0eb3365c63116d4ecd3889955110e0543e077483ee4b8875d1bff
s1702	SATIRIK	192	f7e06dff4fd1a2baaf3f397b46b95077e21c6971fa7e99616e7bd051d502f58e
s0284	SATIRIK	201	7ec98e0cd837f579173a4b8999a9e969d303694a0aeddbef2e35b1061badcb93
s0474	SATIRIK	195	de254b20373ab22185dbda9166375dd30082a38da1134d71669a5e8439fae877
s0157	SATIRIK	193	4593407387f133994f81157e38b7f5fd82072fce42fae4940d7ce02a4d6bc969
a3321	GERCEK	195	98666ecd2285e8cf51106580810d0f36bb3235a3a068565f15c93c228b6f313c
s1988	SATIRIK	198	ac9e5af9539b1245c26591667d537e11011f49009fdb5366d6523ab2ace660a2
a3160	GERCEK	197	712d6219c0cee45b2d1dab624cbfa35049b22a8283ba549f7a7bca569720f1d2
a2368	GERCEK	199	77c51060a0992d98759ba018b76dc36ef09c3fb5a9d5a02242d702b911ab4f75
s0828	SATIRIK	191	a5d80909d3d3069865ff1710b1b5315ea4b3b53d6b1374bc2d1f3224f832e920
s2136	SATIRIK	201	40c4d083c4d39d552f352b7a6d1d3ac089f5718a58c691d665bd98bd0f105e68
s2106	SATIRIK	198	f3e572b4c52c46faf716cb32303d21f6a1cf4feeaddbc2a984258e377edd2636
a4250	GERCEK	194	fea14dc2f88bc36662eeb04c0b5c7887ba3ca950bab102c66348283d830f40c0
a2442	GERCEK	201	3a53b35b2a3a5edceaaa655460a13bf7030f736f55020fb3d253241f39af387b
a2468	GERCEK	193	ab789ca5e75ff128c4710cd25229151ae468214279a3e1d42b1d92716268a7af
a4077	GERCEK	196	ae1364d79bb7eb27e5a905b74f1ae2a117c3f40dc21a62ef9973d13ad104a4c1
a1068	GERCEK	201	bb02722645259b6dc34a5e1152c0b67fa9625c38add914128ec7e22604de3574
a3556	GERCEK	197	6c5a5e6ef53fe2e8e0e3ec819bfbe7cc5a3bc7edd2c93253bb7651411b93c460
a4844	GERCEK	194	f134cb10b470491b5c632e6f370394e6231052b75ebb96ebaff226ac011e723d
a0174	GERCEK	200	bfd64c61ff7deac19618a3c7a137366a47eddbff19a47d36b3e41f35d6f02a42
a1471	GERCEK	201	eb69095779a3a4e14afe153123ac5f2dcf76d0c4a21278404478d1958edecb75
s0472	SATIRIK	195	effeb1090467786b756585a1e442b8fbe64a86c85645a52f975df0144b19a351
a1263	GERCEK	196	286b9dd9246d66025f0dd1affe569c7fce95f201ea9f1bbe86d474e2ffe16eee
s2046	SATIRIK	188	19fb94b9f7e6ba4de8bafafaf34982d14a94a0e24c2803d90982133babced4f0
a3016	GERCEK	192	474ef65505cf2d4ed8c375c850289e1e3ae7151b3e837989e7d279cc3d8489fc
a3129	GERCEK	197	3c1453188b6a82e5b6ce4b8513ea84eb506535382888717fc2f95ebb2651c756
s0433	SATIRIK	201	892f4402932eb698b43ab771f20b0c3c106a674c4ca5c0dd636f29376872c4c2
a0947	GERCEK	200	d2735dd5a6cf8ca0b43d284951f971b47b0d2efdf054bde1245f37872879ae9a
s0305	SATIRIK	200	9516a1c4056918fd92c63bac4a0ff6f392432fa8b976053b8a5dbea7555dd5d6
s0112	SATIRIK	196	4135f37c656c1d3e8770ea8b8845dada3df4b56a05f0259a1f21062795edba6a
a0124	GERCEK	197	201e741b83892e4ac797b8f1301bc77fea1ed7b7f5d5c932b3025f965ed20ab0
s1752	SATIRIK	201	a33d72a71e95f8fec151a3f502060a8752ad3d312f086248cabe1e0497eba867
a0853	GERCEK	198	8e742364eb6b0036ab57e36036da5aa0e845d5a4df23a008c1df534978532a7b
a3927	GERCEK	196	1eda5a49fed736ebdce304dfe2cfc37f15b15c98b0e04c8603bd6a20a7a0377e
a0058	GERCEK	199	a2bf144f5fdb8db2eef14419f76f0a03c7252ad41f2ccf5c1534262d5c3c3597
s1821	SATIRIK	191	24efcf5e1052c1c34117506c3f68e80b60b6bf557f7428ce97f382ac3f291468
a4600	GERCEK	195	8ba73b3ac40bdd1669aa1c45add64aaf3df91a4df4806aeeeddf0c37af21284a
s0655	SATIRIK	195	c7aa9ea899811cfc367a198b5d4abad6f80ce923efed2a8e700a1a3fe3448192
s1737	SATIRIK	200	6e8de05acfa8278e3904f96a6aeea7afe0a7434a47463f31b65105a77ab1e11c
a4682	GERCEK	198	a7d4b161c775a0b47436821762d6b51cdc1980b11702ea3de6485977f0a0fb3b
s0176	SATIRIK	197	6b44a8b53da58ae59b25a82d4a3c10f59caee480f1bf0e1caab5f4ef556d50cc
s0656	SATIRIK	198	6c8b718f28a169d99154408900a8fe23b922e4f75650f665520c2a5be5740400
a2330	GERCEK	198	b3df68bf92c913811fdc4079fb686f58a7fb4787118e3fffd183f158b0d58c03
s0562	SATIRIK	201	4bc146c1e0064cba99a604ab34c07f1daa3d97a3e049c82d2edec18f0e140a34
s1491	SATIRIK	185	c762790cfcddc80736a8c2b24139143eb688bff2404120e8599dcf3a16b89a3a
s1929	SATIRIK	201	4c7624f654797b21159861200dabc8096b28f6b44c560b1b846811cc19a42214
s0457	SATIRIK	198	c6c0ffb93736281bb49a9d4d10fd78164906346679fe446d3b78a796e8a0bece
a0823	GERCEK	198	5d0b3b13f76fd2a6835d12d8a16a85f3c5a568b1e1d216a846101ff7b1ab16d7
a3976	GERCEK	198	fce429c8c6a4f293836cd8a7a930768eca3d99f760471bc40ef5ddd113edcb45
s0292	SATIRIK	192	874f2ac17d261213b640ab1ed0eddec6b08c5e87620e37d36f7308fd2e94d3ce
a3162	GERCEK	195	455ec84c3c2a3cf2d96e5d70efdf787e9c7c0273a022514faa1c8b0b6e8acf62
a2195	GERCEK	193	460de09f5e1b07208f5dc1eb9cd75f4b812a9c76bc5009ab75f6b2a614860993
a3462	GERCEK	190	9c52be2b7e2a4e28f71cb2a233563ad4cfb06f7f625942238bf0c28f18200a97
a3156	GERCEK	195	66ca70ca63256dbb57103052e9ceb208cf84fb1e2d889447392b43fdd64661bf
a0247	GERCEK	190	29a954a41a036a3660cff7cb7713599157fe1ad29b1e3220059ae879977df1de
a0439	GERCEK	197	7acf28065dccde6f23454ce82949047ca983bc6091b6dc02dc084b4a2b5b9f64
s0273	SATIRIK	199	1e82ebb98b77ea6eaf8f8f1ebea66adc1bc7bab63fc1dd50ab2a8d6694303ff4
a3291	GERCEK	193	c82aa5c1a069415a495b58de560f23f36492a28484faedf49d25fc34982c719f
a0951	GERCEK	194	703a92ba3c55f6735613c60ec7c2558ba96045a46c1209da42c3dedd12e7c99c
s1960	SATIRIK	198	e17d0590b31faec1addfd7e229783fecbeca26751c0deb47bd37292072500940
a3634	GERCEK	190	fbbe0e57269aba5a8720b7b15276ab5a69e68c7f8f86374388e8ac4aaff21ee8
s1191	SATIRIK	196	5b2fe7890af75e47108f9a206aee5da6fb0f76f37b15f1664614611d2ca30e3e
a0262	GERCEK	198	c74e971534625a12f5a17b04ad506daacba926e181e7b76bd7c1050ea7df77cc
s2132	SATIRIK	191	f9d5aabc95ec5a6afd45c0b6b5432c36bd96013538d6181b542505b9568ac80a
s1578	SATIRIK	198	5ca9e37e35d0b7d455e1d1981bf386c00818b0f84d596127d96d773ee4e06cf6
s1213	SATIRIK	200	bdb86970bdd5f55d1090ff2e862b1e0e6a0ac69dc2bbdd2608a0f00a1c8a0929
a4690	GERCEK	191	013eeb6194b0a61674d7800f721323e83eac9b41f8673f7cb24f9bca59b64395
s1068	SATIRIK	194	baea538648935939fe28b73e206dc928b740186dd824f8fbaa8534ae78d352ba
a2955	GERCEK	198	295cdb7e088acfe71801d91106c985e73790775860a0325ef858c93fc2aace85
s0310	SATIRIK	201	4877a99fcfa808badc7ddbf995766e40227612a145e81ba4c78c4c1c5213f843
s1860	SATIRIK	196	dcc24859c5b22abc030dd1d4fbf2ddd88508055fed81cfbe985fbdd19c12dfc4
a0332	GERCEK	199	59cf03f147e691dee074ae94f32907362582511b2b0d982de024aded3135f147
s1991	SATIRIK	194	4b87e869badbe32bca743064e4ef3246722489704d49f99c004509e724bbbf7b
s1233	SATIRIK	198	28940d4683ed92721b2fcb148ba00559475d4c11351c2343912debceaecd432a
s1740	SATIRIK	200	d055ff67e38fcac9361adb2b48d392d5b830fe8894cbcd773ddb271d3bb65012
a2698	GERCEK	198	a0e5db65ef719a9eac639a497e3232fc1f20f6ec55d9a44ae6a53f15e7f1c07d
a0084	GERCEK	196	7fdef13fa7f54273ac2ebd98ab4dbe146d87756304c9e3473a755acde5015dbd
a3338	GERCEK	200	401f00243f4e937d036bc56333d07baa47edddabbdd6bf4619c4885ee000ed62
s1064	SATIRIK	194	fca2df2bc348916ab4d4b89e8881b23e227f2ea07ab7c8b51b8395f091fa15bb
s0541	SATIRIK	200	bcfb89ca96047243e5ba57158472b6dd10ff3c9837f7b19a86efae6838c2aad7
s1537	SATIRIK	200	b771ca5e5180e8940a17411bc4f99db315703a2d5f74575ea992b788747b44e3
a2917	GERCEK	201	596f664cfa442584e920126abcbe22967488f88b6d49affea577aa53fbccce40
a3659	GERCEK	198	cab8835fbbdeba94e372102b2afbfd3fe0895410c285ea8ea4c77ff8cf703ee1
s0701	SATIRIK	195	a49641405fcadffe01ddba16b36c9c4080775bd98105b2255ee181279903f486
s1938	SATIRIK	197	9ed59a45436f1585019c26c30ca0b0e7c0280c21ec64079c04aed982e2f14503
s1286	SATIRIK	192	ee46767ac3310b6db5fd92fd3126ac4053d8248066684a53a5d13ea202fcaa0b
s0238	SATIRIK	197	b41d36be4940b63f43c95970020dcb08801b51a08fd89ae0a490b316a684ec33
a3772	GERCEK	199	11f836dfa9ecb3fccf7070b1a1ddcdcf59edcd3253a339b7eb20648d110494ff
s1831	SATIRIK	193	2bf9ce57bee049c4a601207f2cff0b37235d5e137b4f183c74cfb16857d08f92
a1861	GERCEK	193	940de6febe28a03e45353e0781360cff2e4ef4618d00eea5503dd1f9deb5739d
a3720	GERCEK	195	60945661a3af4fd8544ea3ae442508ebe133aa0bd00636fe4dcfee6996082785
a0159	GERCEK	200	c5bc98b9c903b541ce411817724725bc453cdafdeedb37ef1e0a60f40f5af998
a2631	GERCEK	197	055dff90d8ba2b04844b830fd075e26bc3865a964f5e1e384b940d64ccd7fa1c
s0904	SATIRIK	196	6abbadd207c2572ddb0fb52fd9c1e5ef74375680cce52fc22aebd4a6210f087e
a0546	GERCEK	190	3b69aa849e664d135045a87ad532c1c768592289332d5f748a93c68b29a1ce87
a2260	GERCEK	200	14cf07c54fb0a2df6af80df0a0d2a8b9e5b16336e63674df5e9e89737b6a822f
a1199	GERCEK	193	1d55667a684c4175720014afd73db13833701cdb3b42f7f04479e2175282205c
s1741	SATIRIK	194	0c36e7aaba10d8c35aaddca092bff258c1b2fd62e32404d8eb3e767e876ebf34
a3623	GERCEK	191	534767bd7b3d6619ea106982edd1043340da0eebf37590b7cc30c8c59126f4d3
a2677	GERCEK	192	8cf37c5017922e39c787ea0b7eb499cf65ba1ae4e24badc6882dc5a8482fb155
a0766	GERCEK	194	5a0636acb1a63cd8c297c0ab63bb79a9f8e283d4afc20ae72d70e012c5739308
s1569	SATIRIK	197	2687c52a0c10b166a6ea3905365bfd6538fa3fd82440f12793f17f1bb4e5c868
s2054	SATIRIK	198	61e68fb7de98afc872fcf816074afb4fe95dc1b9ac245ecd5a8e8d88849f7fe1
s0234	SATIRIK	198	fea1302d140585e7c6750568d9eda9f15c360921915eb13c41503b1cc4d69e12
a4084	GERCEK	190	75f7d9ceb392719566f5bc5c4bcb851cc5e666b5ea22c1eb9d1f751ee3a0ce41
s0556	SATIRIK	199	ac018d6e88a68554f5b423a569e3a9d66f546deae93e5459133fdf54a2cc3c48
s0341	SATIRIK	197	12c1e65f966335d65c0a0a60f2c69f714a1d3d913f5fea896e5343ea1ee5c95f
s0242	SATIRIK	201	47e05ff1485a49b03efbed095fe0dbbd2ce99c755dd03e43ced1b6f6d9da46d2
a2711	GERCEK	201	80165c4a14e646b5c99b23fd590d084f6013731dcd426df58c61e6abe829bc59
s1609	SATIRIK	198	5cfafcdbb11f44d5fb912dab787247a834f456c18de7bd4a813b06012ad66f59
a0260	GERCEK	200	8e3a3a60437c05cabd156fdcfc7443008832bdda4118efa4ee637887d3b67bb5
s1982	SATIRIK	198	ac9a3a58a09faa6eb49d8ec6ec1c9ff300f03bcabb498a1c43d9cbda039db9fe
s0948	SATIRIK	199	d49ed4b324fe918576e3d533b45d1438f7236b40e9a0c816eaa8b75bbb5715b1
s0846	SATIRIK	198	61b6e81dc89c4df18babf5519cf99cd9a8f0350c54084f7a9d709c48c803ef51
a3859	GERCEK	201	38d719721cc50ff94614c101665b3f2ca31c6be7f2a85c2250ac1a5da33c85ab
a4805	GERCEK	198	283282348cbcf9429c93b421b791974af15b2eb3f9d5eb125f8af79d4fe0f6b6
s1675	SATIRIK	191	a1ab6ad844ce88e8b29410d3422c3a089cf048bedcf707b7e046dc0a4c1a653a
s1719	SATIRIK	197	00cd52343e6c1150deed0ca306e1776fe1d47036d8cdcf2f83670d33fe586ac4
s0716	SATIRIK	196	f5a8be962a85fe16a80434a064d0a30ea5d1be44d667eb1e8c1930ab7500ffa0
s1346	SATIRIK	197	1b031d7efd3a1b077883f99f5d3f51d44c21d3d094057344c08781ffd31b0e4c
a1475	GERCEK	191	20f4b1067fbb407cf69d43b7e23c92a0d2f55c5cdba59ca534753dd432f7fbb8
a2808	GERCEK	194	e67342cd7dee68b73b3d562993c6837162178a90b238c164b5f1d4af3ae98f29
a3689	GERCEK	192	f665633a5dc0eb6e4bd4e9196b6d22ac99292339afd91b61987675c0d93fe0c2
a2169	GERCEK	200	267daeff25e480dc55ccabb942ef169a79f14a3fa1941cf9ea4e0283355eae2b
a4031	GERCEK	201	33643b3c545a2eae35cdd7474f15208896ed4d2b94425c44b99520c64efe8038
s0937	SATIRIK	196	e2a59c70405e114d06a4085cfcc8375d4b17848b6ae824c9eebb55f515f320e0
a3254	GERCEK	201	ea4a72df46c3bff49a289c9906c95ca76dc94cc6172317db3c52b25556d5bab7
a1897	GERCEK	197	735669fb050faa5280424a0c2ecb72a8b359ccca376cc6c7bb81c465ff0e4fdf
a2277	GERCEK	146	d3c98f18a8d9e317dc2cf9d6e333ef1398de71eca37aedca6c3d8113ea13129e
a0783	GERCEK	200	793f2e45c4085fc18d4b437d865b453a40fb4cd7e192da992fc6d4cd8fc51bb6
s0448	SATIRIK	199	769b645028abef780655c63c7aa8081444c5f04db37578f789b62645fdb9468e
s1497	SATIRIK	197	f479d5f10765f6b5f71b7061804b6866bd2da6af5ba0aff81f707a3fa169260a
a1719	GERCEK	199	9f3d734bea47b9afda39213fabfa2f5e95702f4aa04319371bd789e6fc08419b
s0709	SATIRIK	196	3a588e63759ce82f78de9ba73b9ce4fd93fd707aa9e7922847f9cc20a623e19a
s1349	SATIRIK	195	5d493b7dbbc72197929f65d3b31d2436de60243d16e9f3588bc0e6a254d14736
a1644	GERCEK	198	252089950cbf00845bab0473a3160ae93089aee39e95dffe13b80db9da12fcd4
s1118	SATIRIK	197	0b4dc1dd90670d7982808da8329a6fc0731d999d3b60ebba3d489c3ba924f111
a0765	GERCEK	199	ef3adb3d1746ea6f767d81fe37a91a2a87ea1cf0e35a64140aece71e184d8993
a3811	GERCEK	201	c94afaed865a8dc7dab070467e4cc19fcde3e98860c7b21c03eb5e1fbb199506
a1790	GERCEK	201	18e51e04829fbe7d213f02bf5a5e03631219f9c37b4f09a6fadcf3480ffad537
s0742	SATIRIK	195	fce45f2fa04eb526bdf6a15e28799c1e5afb8d0442417e4368b2ea08a7b406e5
a4711	GERCEK	192	f0f0054d729d83ab0faeb3094232d2d23446d34f96ca06241bbc346dab0d6865
a4042	GERCEK	197	88a2a382a9484dd9c18d8da17b7bbc7ccea06994ccf15d80a9ae71c3728d08be
s0798	SATIRIK	198	bc90dca06e645a49f26ce048e4f3d1433cf95fcb57a739a63773712d107efac3
a0960	GERCEK	199	3ae672091f7a4557e3123b093afdc0ba8f38a7d876b05d30ddb4239170802a59
s0907	SATIRIK	198	a770f2b4c3cd60b057044c0fe41c37147cfbb81010505c4385ccac065b6e65c6
s2089	SATIRIK	193	7d7ca977ca6f56c6cd35a9c7fb4b48105c7fa4f383f5f3bfb8dddf016e3e4591
a1279	GERCEK	201	10b434f5b95992dd13d164227c2f80ff101193ff7725a84703c8e5e5db6fa43a
a4696	GERCEK	199	70d7caea30cbe2e2d2dc644efac5fa9e1aa7c97b2f641f51cc6e1b32ed2270e7
s0145	SATIRIK	201	3577b9cd330bbef1b6f5c6b98f63264d8d1eacf36c9f8ae6185baa5396154f4e
s0220	SATIRIK	200	7e980a34769c3e5512849569d3b183673f7032c956a90c8a7c5c4d82b034fe6e
s1303	SATIRIK	200	6afbd8729d9644321faeae32d75360a05196d6a8f1b9f16b4725b23a25ad8977
a4782	GERCEK	200	c8c0c54ad7364c5b18e964b462dfc3b8c319520fd9f9026e7d8b4b3fcb5ff8ea
s0071	SATIRIK	199	bcff74bc21f5ffebfb61fa05b971a8408dc9723b6a395951380ea8facdc6b825
a0661	GERCEK	201	eeed4f9cc1d3c83faa4cea6a5cc3f7c0f1dfd037e948c5763dacf290f518c039
a0121	GERCEK	197	bcca09d35f9616cc4b0b0bff0ae6640238ac12152dc338c94a9578b104877603
s0058	SATIRIK	201	2a24eadf8bc316a2fbf595c3235eb3a19ecb2e78781d6b35524e578903ea9539
a1782	GERCEK	194	e9b29fe28ca1550d2e71e8fb6ca4f7629a31827670beb60ba2304a4fa6dd8eed
s1025	SATIRIK	195	80d26ce62d16fee82e5bb7275fada12b75ca15f2b255781d7a61f3c326a4c4bd
s0009	SATIRIK	190	687693b29343af0021cd43dcf51c1068e56f43864d195648554e5c57b4790168
s0972	SATIRIK	195	96b9cfde0dcf6f2b13bbe2bb6c90cf209c29468ccbae448941bb64a0de73a6eb
a0796	GERCEK	196	a8624c96764942421b56bb6ea153ce55fd5f411e9d8a3dcdaae288393f879997
a1980	GERCEK	199	13520f3dfe310ff2432cf40867b819d4ac39bcc85892651e4d2ddfa8ef831e80
s1651	SATIRIK	198	8f2226bd5b90c8d840a6fea4a0f5ce8a7c73c264ee7b970c997b9a15dd96916a
a2348	GERCEK	200	cc18bd7d9a53927c8c2e1771c246d1bf6a31f2948c2b7d4b42801c2d4a0b06de
a2939	GERCEK	200	5f4e7720b58c5f51b746a22e9417384506b8421ca6dbb83937cb631d3d1278e7
a0310	GERCEK	201	b8360aa7db5692cdecf83bcbf0123a94120b360d303afab117ec6ac89ffd93ef
s1664	SATIRIK	196	1630051f6d994ecce2114e5fde7997ff686deb423bc7fef58093278afeb3b3e8
s1884	SATIRIK	194	e4b4c05a23c29e7851ec95eca417c6c3e2832ba4e70c3ae867606cfd8c566e9e
